title_id,title_en,abstract_id,abstract_en,link
Penerapan Algoritma Genetika Untuk Penjadwalan Mata Pelajaran di SD Taman Cahya Pematangsiantar,Implementation of Genetic Algorithm for Subject Scheduling at SD Taman Cahya Pematangsiantar,"Jadwal  pengajaran  di  sekolah  sangat  penting  dalam  kegiatan  belajar  mengajar  di  sekolah, jadwal  ini  bertujuan  untuk  mendukung,  memfasilitasi,  dan  meningkatkan  kualitas  pendidikan.Dengan  adanya  jadwal  mengajar,  kegiatan  belajar  mengajar  akan  berjalan  denganlancar  dan efisien.  Sampai  saat  ini  penjadwalan  pelajaran  dibeberapa  sekolah  masih  dilakukan  secara konvensional  oleh  bagian  kurikulum,  dengan  sebelumnya  dilakukan  rapat  pembagian  tugas bersama  guru  pengampu.  Sistem  penjadwalan  mengajar  guru  disekolah  yang  disusun  secara konvensional  akan  dirasa  kurang  efektif  dilakukan.  Selain  membutuhkan  akurasi  yang  sangat tinggi dan estimasi yang relatif sedikit, metode ini juga memungkinkan kesalahan. Oleh karena itu tujuan dari penelitian ini adalah mengimplementasikanalgoritma genetika untuk melakukan optimasi   penjadwalan   mata   pelajaran   dan   menerapkan   model   penjadwalan   guru   yang dihasilkan oleh algoritma genetika dalam sebuah aplikasi web. Data Penelitian ini dikumpulkan dari  observasike  SD  Taman  Cahya  Pematangsiantar.  Hasil  nya,  penjadwalan menggunakan algoritma genetika  dapat menghasilkanjadwal secara  otomatis, sehingga  menampilkan jadwal pada  hari  dan  jam  pada  masing-masing  jadwal  mengajar  guru,  sehinggamembuat  solusi optimal  untuk  penjadwalan.  Selain  itu  penerapan  Algoritma  Genetika  lebih  cepat  dan  mudah dalam proses waktu pembuatan jadwal untuk mengatur penetapan jam mengajar guru sehingga tidak memakan waktu yang cukup lama.","The teaching schedule in schools is essential in teaching and learning activities; this schedule aims  to  support,  facilitate,  and  improve  the  quality  of education.  With  a  teaching  schedule, teaching and learning activities will run smoothly and efficiently. Until now, the scheduling of lessons  in  several  schools  is  still  done  conventionally  by  the  curriculum  department,  with previously   held   meetings   for   the   division   of   tasks   with   the   supervising   teacher.   The conventional  teaching  scheduling  system  for  school  teachers  will  be  deemed  less  effective.  In addition to requiring very high accuracy and relatively few estimates, this method also allows for  errors.  Therefore,  this  study  aims  to  implement  a  genetic  algorithm  to  optimize  subject scheduling  and  apply  the  teacher  scheduling  model  generated  by  the  genetic  algorithm  in  a web application. The data of this study were collected from observations at SD Taman Cahya Pematangsiantar.  As  a  result,  scheduling  using  genetic  algorithms  can  generate  schedules automatically,  displaying  the  plan  on  the  day  and  hour  of  each  teacher's  teaching  schedule, thus creating an optimal solution for scheduling. In addition, applyingthe Genetic Algorithm is faster and easier in the process of making a schedule for setting teacher teaching hours so that it does not take a long time.",https://journal.literasisains.id/index.php/jomlai/article/view/940/536
Implementasi Algoritma One-step Secant untuk Peramalan Pengangguran Terbuka Menurut Tamatan Pendidikan Tertinggi,Implementation of One-step Secant Algorithm for Forecasting Open Unemployment by Highest Educational Graduate,"Berdasarkan  data  tingkat  pengangguran  terbuka  menurut  tamatan  pendidikan  tertinggi  di Indonesia menampilkan jumlah pengangguran persemesternya yang memiliki nilai tidak stabil kadang   naik   dan   kadang   turun.   Penelitian   ini   bertujuan   untuk   mengimplementasikan kemampuan dan kinerja salah satu fungsi pelatihan pada algoritma backpropagation yaitu one-step  secant,  yang  nantinya  dapat  digunakan  untuk  dijadikan  acuan  dalam  hal  peramalan  data Algoritma one-step secantmerupakan algoritma yang mampu melatih jaringan apapun selama fungsi  input,  bobot  dan  transfer  nya  memiliki  fungsi  turunan  dan  algoritma  ini  mampu membuat  pelatihan  lebih  efisien  karena  tidak  membutuhkan  waktu  yang  sangat  lama.    Data yang  digunakan  pada  penelitian  ini  adalah  data  pengangguran  terbuka  menurut  pendidikan tertinggi yang ditamatkan di Indonesia tahun 2006-2021 berdasarkan semester, yang bersumber dari Badan Pusat Statistik Indonesia. Berdasarkan data ini akan dibentuk dan ditentukan model arsitektur jaringan yang digunakan dengan metode One-step secant, antara lain 14-13-2, 14-16-2, 14-19-2, 14-55-2, dan 14-77-2. Dari 5  model ini setelah dilakukan pelatihan dan pengujian diperoleh hasil bahwa model arsitektur terbaik adalah 14-19-2 (14 adalah input layer, 19 adalah jumlah  neuron  hidden  layer  dan  2  adalah  output  layer).  Tingkat  akurasi  dari  model  arsitektur untuk  semester  1  dan  semester  2  ini  adalah  75%  dengan  nilai  MSE  sebesar  0,00130797  dan 0,00388535.","Based  on  data,  the  open  unemployment  rate  according  to  the  highest  education  graduate  in Indonesia   shows  the   number  of   semester  unemployment   which   has  an   unstable  value, sometimes up and sometimes down. This study aims to implement the ability and performance of  one  of  the  training  functions  on  the  backpropagation  algorithm,  namely one-step  secant, which  can  later  be  used  as  a  reference  in  terms  of  data  forecasting.  The one-step  secantalgorithm  is  an  algorithm  that  is  able  to  train  any  network  as  long  as  the  input,  weight  and transfer  functions  have  derivative  functions  and  this  algorithm  is  able  to  make  training  more efficient  because  it  does  not  require  a  very  long  time.  The  data  used  in  this  study  is  open unemployment  data  according  to  the  highest  education  completed  in  Indonesia  in  2006-2021 based on semester, which is sourced from the Indonesian Central Statistics Agency. Based on this  data,  a  network  architecture  model  will  be  formed  and  determined  using  the One-step secantmethod,  including  14-13-2,  14-16-2,  14-19-2,  14-55-2,  and  14-77-2.  From  these  5 models, after training and testing, the results show that the best architectural model is 14-19-2 (14  is  the  input  layer,  19  is  the  number  of  neurons  in  the  hidden  layer  and  2  is  the  output layer). The accuracy level of the architectural model for semester 1 and semester 2 is 75% with MSE values of 0.00130797 and 0.00388535.",https://journal.literasisains.id/index.php/jomlai/article/view/946/568
Analisis Tingkat Kepuasan Pelayanan Masyarakat Pada Dinas Lingkungan Hidup Pematangsiantar Menggunakan Metode FuzzyMamdani,Analysis of Community Service Satisfaction Levels at the Pematangsiantar Environmental Service Using the FuzzyMamdaniMethod,"Pelayanan  publik yang  dilakukan  oleh  aparatur  pemerintah  saat ini  masih  banyak  di  temukan kelemahandan   kekurangan,   sehingga   belum   dapat   memenuhi kualitas   yang   diharapkan masyarakat.  Hal  ini  ditandai  dengan  masih  kurangbaik nya  pelayanan  masyarakat  yang disampaikan  melalui  media  massa.  Mengingat  fungsi  utama  pemerintah  adalah  melayani masyarakat  maka  pemerintah  harus  berupaya  meningkatkan  kualitas pelayanan  menjadi  lebih baik. Pada penelitian ini akan dilakukan analisis tingkat kepuasan pelayanan masyarakat pada dinas lingkungan hidup Pematangsiantar menggunakan metode FuzzyMamdani. Pengumpulan data  dilakukan  dengan  cara  observasi,  studi  literatur  dan  wawancara  kepada pihak  Kantor Dinas Lingkungan Hidup Pematangsiantar. Data yang digunakanterdiri dari beberapa variabel: Jumlah  Responden  (Variabel  1),  Total  Hasil  Tanggapan  (Variabel2)  dan Hasil  Output (Variabel  3). Berdasarkan 45 jumlahresponden  dengan  total  hasil  tanggapan  43  maka  hasil output  kepuasan  yang  didapatkan  adalah  560.  Berdasarkan  50 jumlah  responden, diperolehtanggapan sebanyak 49, maka  didapatkan  hasil  output  kepuasan  pelayanan  sebesar  578. Kesimpulan  berdasarkan  perhitungan  model FuzzyMamdanipada  tahun  2021,masyarakat merasa   puas   atas   pelayanan   yang   diberikan dinas   lingkungan   hidup Pematangsiantar berdasarkan range nilai yang telah dihasilkan","Currently, there are still many weaknesses and shortcomings in public services carried out by government  officials,  so  that  they  have  not  been  able  to  meet  the  quality  expected  by  the community.  This  is  indicated  by  the  lack  of  good  public  services  delivered  through  the  mass media.  Given  that  the  main  function  of  the  government  is  to  serve  the  community,  the government  must  strive  to  improve  the  quality  of  service  for  the  better.  In  this  study,  an analysis  of  the  level  of  community  service  satisfaction  at  the  Pematangsiantar  environmental service will be carried out using the Fuzzy Mamdanimethod. Data was collected by means of observation,  literature  study  and  interviews  with  the  Pematangsiantar  Environmental  Service Office. The data used consists of several variables: Number of Respondents (Variable 1), Total Response Results (Variable 2) and Output Results (Variable 3). Based on 45 respondents with a  total  of  43  responses,  the  satisfaction  output  obtained  is  560.  Based  on  50  respondents,  49 responses  are  obtained,  so  the  service  satisfaction  output  is  578.  The  conclusion  is  based  on the  calculation  of  the MamdaniFuzzy  model  in  2021,  the  community  is  satisfied  for  the services provided by the Pematangsiantar environmental service based on the range of values that have been generated.",https://journal.literasisains.id/index.php/jomlai/article/view/953/541
,Mobile-based Assignment Reminder Application for Students and Lecturers,,"This  research  is  motivated  by  the  large  number  of  student  activities  that  sometimes  make students  forget  or  overlook  the  activities  they  have  to  do  on  time.  One  of the  activities  that sometimes  forget  or  even  get  overlooked  is  assignments.  Assignments  are  activities  carried  out by a group of people in carrying out learning activities. The purpose of this study is to design an android-based task  reminder  application  that  can  remind  students about  lecture  assignments,  be able  to  remember  students  about  the  deadline  for  assignment  collection,  and  other  information regarding  lecture  activities.  The  application  design  method  used  is  the  waterfall  method. Research  This  study  was  tested  using  white-box  and  black-box  methods.  The  test  results  show that the application is correct, has no errors in terms of logic and function, and can functionally produce the expected output.",https://journal.literasisains.id/index.php/jomlai/article/view/962/538
Teknik Klasifikasi dalam Memprediksi Penerimaan Siswa Baru Menggunakan Metode Naïve Bayes,Classification Techniques in Predicting New Student Admission Using the Naïve Bayes Method,"Penerimaan  siswa  baru  merupakan proses  pendaftaran  kepada  siswa  baru  masuk  sekolah  dan gerbang awal yang dilalui peserta didik didalam objek Pendidikan, kegiatan ini merupakan titik awal  menentukan  kelancaran  tugas  suatu  sekolah,  dengan  dibantu  Tenaga  Pengajar  serta dilengkapi sarana  danprasarana  yang optimal  dalam kegiatan belajar  mengajar,  menghasilkan siswa  yang  terampil  dan  berwawasan  luas.  Namun,  ketidakpastian  jumlah  pendaftar  turut mempengaruhi kebijakan yang kelak akan diambil. Oleh karena itu perlu dilakukan peramalan atau  prediksi,  untuk  memperkirakan  jumlah  siswa  yang  kemungkinan  akan  mendaftar  agar segala  sesuatu  nya  dapat  dipersiapkan  oleh  pihak  sekolah.  Pada  penelitian  ini  proses  prediksi penerima  siswa  baru  akan  menggunakan  teknik  klasifikasi  dengan  metode  Naïve  Bayes. Penelitian ini bertujuan untuk memprediksi naik turunnya jumlah siswa yang mendaftar dengan menggunakan  metode  Naïve  Bayes.  Data  penelitian  diperoleh  dengan  membagikan  angket secara  random  kepada  200  responden  (siswa)  yang  akan  memasuki  Sekolah  Menengah  Atas. Data di akumulasi dengan menggunakan bantuan Microsoft excel. Hasil yang diperoleh bahwa prediksi  Tinggi  class  precision  sebesar  100%,  sedangkan  prediksi  Rendah  class  precision sebesar  94,23%.  Kesimpulan  nya  bahwa  pada  kriteria  Ekstrakurikuler,  Biaya,  dan Jarak  perlu adanya  perhatian  dan  perbaikan.  Hal  ini  dikarenakan  pada  tidak  minat  dan  prediksi  rendah lebih tinggi dibandingkan minat dengan hasil prediksi tinggi.","Admission of new students is the registration process for new students entering school and the initial  gate  through  which  students  enter  the  object  of  Education;  this  activity  is  the  starting point  for  determining  the  smoothness  of  the  tasks  of  a  school,  assisted  by  teaching  staff  and equipped   with  optimal  facilities  and  infrastructure   in   teaching  and   learning   activities, producing  skilled  and  broad-minded  students.  However,  the  uncertainty  of the  number  of registrants  also  influences  the  policies  that  will  be  taken  in  the  future.  Therefore,  it  is necessary to forecast or predict to estimate the number of students who are likely to register so that  the  school  can  prepare  everything.  In  this  study,  the  prediction process  for  new  students will use a classification technique using the Naïve Bayes method. This study aims to predict the rise  and  fall  of  the  number  of  students  who  register  using  the  Naïve  Bayes  method.  The research  data  was  obtained  bydistributing  questionnaires  randomly  to  200  respondents (students)  who  were  about  to  enter  high  school.  The  data  is  accumulated  using  the  help  of Microsoft  excel.  The  results  obtained are that the prediction  of high-class precision  is  100%, while   the   prediction   of   low-class   precision   is   94.23%.   The   conclusion   is   that   the extracurricular,  cost  and  distance  criteria  need  attention  and  improvement.  This  is  because disinterest and low prediction are higher than interest with high prediction results.This isan open access article under the CC BY-SAlicense.Penulis Korespondensi:Suwayudhi, Program Studi Sistem InformasiSTIKOM Tunas Bangsa PematangsiantarEmail: yudhi.11suwayudhi@gmail.com",https://journal.literasisains.id/index.php/jomlai/article/view/963/572
Analisis Seleksi Pra Penerima Kartu Pra-Kerja Menggunakan Metode Simple Additive Weighting (SAW),Selection Analysis of Pre-Employment Card Recipients Using the Simple Additive Weighting (SAW) Method,"Program  Kartu  Pra-Kerja  merupakan  program  pengembangan  kemampuan  kerja  dan  usaha yang  difokuskan  pada  pencari  kerja,  buruh  atau  pekerja  yang  sudah  habis  masa  kerjanya,  dan buruh  atau  pekerja  yang  membutuhkan  peningkatan  keterampilan,  termasuk  yang  memilikiusaha  makro  maupun  mikro.  Salah  satu  program  pemerintah  ini  bertujuan  untuk  mengurangi angka  pengangguran  akibat  dampak  ekonomi  dari  wabah  virus  Covid-19.  Sistem  Pendukung Keputusan merupakan sistem yang efektif digunakan untuk menghasilkan perhitungan dengan keluaran   berupa   perankingan,   dan   tujuan   dari   penelitian   ini   yaitu   membangun   sistem pendukung  keputusan  dengan  menganalisa  seleksi  Pra  Penerima  Kartu  Pra-Kerja  dengan Metode  Simple  Additive  Weighting  (SAW).  Sumber  data  dari  penelitian  ini  yaitu  diperoleh dari  sebaran  kuisioner  /  angket  yang  disebarkan  secara  random  kepada  masyarakat  Kampung Tempel, Desa Kerasaan Rejo, Pematang Bandar. Penelitian ini menggunakan 50 alternatif dan 7 kriteria.","The Pre-Employment Card Program is a work and business capability development program that focuses on job seekers, laborers or workers who have finished their working period, and workers or workers who need to improve their skills, including those who have macro and micro businesses. One of these government programs aims to reduce unemployment due to the economic impact of the Covid-19 virus outbreak. Decision Support System is an effective system used to produce calculations with the output in the form of ranking. And the purpose of this research is to build a decision support system by analyzing the selection of Pre-Recipients of Pre-Employment Cards with the Simple Additive Weighting (SAW) Method. The data source of this study was obtained from the distribution of questionnaires/questionnaires which were distributed randomly to the people of Tempel Village, Kerasaan Rejo Village, Pematang Bandar. This study uses 50 alternatives and 7 criteria.",https://journal.literasisains.id/index.php/jomlai/article/view/964/542
Klasifikasi Tingkat Kecanduan Internet Pada Mahasiswa Menggunakan Algoritma Naïve Bayes,Classification of Internet Addiction Levels in Students Using the Naïve Bayes Algorithm,"Kehadiran  internet pada mahasiswa berpengaruh besar  dalam  ilmu pengetahuan  dan teknologi yang   menjadikan   internet   sebagai   penambah   wawasan   untuk   mencari   informasi   yang dibutuhkan,  selain  sebagai  sumber  informasi,  mahasiswa  juga  mengakses  internet  sebagai sarana hiburan. Sehingga menjadikan mahasiswa tahan berlama-lama didepan gadget ataupun komputer  secara  terus  menerus.  Tujuan  penelitian  ini  untuk  mengetahui  apakah  mahasiswa terindikasi   dengan   adanya   kecanduan   internet   dan   memberikan   masukan   kepada   pihak STIKOM  Tunas  Bangsa  agarmembuat  kebijakan  yang  memanfaatkan  internet  sebagai  proses pembelajaran sehingga tidak terjadi  kecanduan  internet secara berlebihan.  Karena  hal tersebut sangat  berpengaruh  dalam  proses  pembelajaran  untuk  menambah  wawasan  tentang  ilmu pengetahuan  dan  teknologi  pada  mahasiswa.  Subjek  dilakukan  oleh  penelitian  ini  yaitu  pada mahasiswa  yang  sedang  menuntut  ilmunya  di  STIKOM  Tunas  Bangsa.  Maka  dari  penelitian tersebut  dilakukan  dengan  menggunakan  klasifikasi  algoritma  Naïve  Bayes,  yang  dimana datanya   diperolehdengan   menggunakan   kuesioner   yang   disebarkan   kepada   mahasiswa. Diharapkan  penelitian  ini  dapat  menjadi  informasi  bagi  mahasiswa  untuk  mampu  menjaga kontrol diri dalam memanfaatkan berbagai hiburan dijaringan internet.","The presence of the internet on students has a big influence on science and technology which makes the internet as an additional insight to find the information needed, apart from being a source of information, students also access the internet as a means of entertainment. So that it makes students last longer in front of gadgets or computers continuously. The purpose of this study is to determine whether students are indicated by internet addiction and provide input to STIKOM Tunas Bangsa to make policies that use the internet as a learning process so that internet addiction does not occur excessively. Because it is very influential in the learning process to add insight about science and technology to students. The subjects carried out by this study were students who were studying at STIKOM Tunas Bangsa. Therefore, the research was conducted using the Naïve Bayes algorithm classification, in which the data was obtained using a questionnaire distributed to students. The subjects carried out by this study were students who were studying at STIKOM Tunas Bangsa. Therefore, the research was conducted using the Naïve Bayes algorithm classification, in which the data was obtained using a questionnaire distributed to students. It is hoped that this research can be information for students to be able to maintain self-control in utilizing various entertainments on the internet.",https://journal.literasisains.id/index.php/jomlai/article/view/965/573
,Comparison of Borda and NRF (Normalized Rating Frequency) in Recommender System,,"The Collaborative Filtering method is a popular method in making recommender systems. Although CF is a popular method, it has major problems, namely cold start and sparsity . Several studies have been conducted to treat cold starts and sparsity. One way to overcome cold start and sparsity is the Borda calculation method. Research using the Borda method has been carried out a lot but has not utilized the rating optimally. The NRF method is a new method offered to maximize the use of ratings. By using dummy test data, the NRF method is more effective than Borda in calculating recommendation scores.",https://journal.literasisains.id/index.php/jomlai/article/view/1026/567
Pengenalan Jenis Teks Kaligrafi Menggunakan Learning Vector Quantization,Calligraphy Text Types Recognition Using Learning Vector Quantization,"Kaligrafi  merupakan  ilmu  seni  menulis  indah.  Istilah  kaligrafi  berasal  bahasa  Inggris  yang disederhanakan (calligraphy) diambil dari kata Latin “kalios” yang berarti indah, dan “graph” yang  berarti  tulisan  atau  aksara.  Ilmu  seni  menulis  huruf  Arab  disebut ilmu  khat  dikenal dengan  ilmu  kaligrafi  Arab  atau  kaligrafi  Islam.  Kaligrafi  Islam  ada  banyak  jenis  dan ragamnya.  Masing-masing  memiliki  bentuk  huruf  dan  fungsi  yang  berbeda-beda.    Ada  tujuh jenis  tulisan  kaligrafi  yang  populer  dan  dikenal  oleh  para  pecinta  seni  kaligrafi  yang  ada  di Indonesia, seperti, Khat Naskhi, Tsuluts, Farisi, Riq’ah, Diwani, Diwani Jali, dan Kufi. Cara yang  biasa  digunakan  untuk  mengenal  Jenis  Kaligrafi  apa  yang  dibuat  adalah  dengan  melihat secara langsung  melalui bentuk dan  ciri-ciri kaligrafi itu sendiri (orang pakar kaligrafi). Disini penulis  mencoba  membuat  suatu  sistem  pengenalan  jenis  kaligrafi  secara  terkomputerisasi dengan  menggunakan  metode  Learning  Vector  Quantization.  Dimana  metode  ini  merupakan  metode  yang  bekerja  dengan setiap  unit  output  mempresentasikan  sebuah  kelas.  Jadi  dengan adanya  sistem  ini,  kita  dapat  mengenali  jenis  teks  kaligrafi  secara  terkomputerisasi.  Nilai akurasi yang diperoleh pada hasil pengenalan citra kaligrafi adalah sebesar 75 %.","Calligraphy is the art of beautiful writing. The term calligraphy comes from simplified English (calligraphy) taken from the Latin word ""kalios"" which means beautiful, and ""graph"" which means writing or script. The art of writing Arabic letters is called the science of khat, known as the science of Arabic calligraphy or Islamic calligraphy. There are many types and varieties of Islamic calligraphy. Each has a different form and function. There are seven types of calligraphy that are popular and known by lovers of calligraphy art in Indonesia, such as, Khat Naskhi, Tsuluts, Farisi, Riq'ah, Diwani, Diwani Jali, and Kufi. The method commonly used to identify what type of calligraphy is made is by looking directly at the shape and characteristics of the calligraphy itself (calligraphy experts). Here the author tries to create a computerized calligraphy type recognition system using the Learning Vector Quantization method. Where this method is a method that works with each unit of output representing a class. So with this system, we can recognize the type of calligraphy text computerized. The accuracy value obtained in the results of calligraphy image recognition is 75%.",https://journal.literasisains.id/index.php/jomlai/article/view/1653/811
Pengelompokkan Hasil Produksi Tanaman Perkebunan Berdasarkan Provinsi Menggunakan Metode K-Means,ClusteringProduction of Plantation Crops by Province Using the K-Means Method,"Tujuan   dari   penelitian   ini   untuk melakukan   pengelompokkan hasil   produksi   tanaman perkebunan  setiap  tahunnyaberdasarkan  provinsi  di  indonesia,  agar  dapat  diketahui  provinsi mana  saja  yang  menghasilkan  paling  banyak  produksi  tanaman  perkebunanmaupun  yang kurang  menghasilkan.  Pada  penelitian  ini menggunakan  teknik  Data  Mining  Algoritma  K-Means.  Sumber  data  penelitian  ini  dikumpulkan  berdasarkan dataperkebunan  yang diperoleh dariBadan Pusat Statistik (BPS) Indonesia. Data yang digunakan adalah data dari tahun 2018-2020  yang  terdiri  dari  34  provinsi. Hasil  penelitian  ini  berupa  pengelompokkan  yang  terbagi kedalam 3 Clusteryaitu Clusterrendah, Clustersedang, dan Clustertinggi. Berdasarkan hasil perhitungan  menggunakan  Algoritma  K-Means  diperoleh Clustertinggi  sebanyak  6  items(Provinsi),Clustersedang  sebanyak  2 Provinsidan Clusterrendah  sebanyak  27 Provinsi.Kesimpulan  yang  dapat  diperoleh,  bahwa  pengelompokkan  produksi tanaman perkebunandi Indonesiadapat diselesaikan dengan menerapkan algoritma K-Means.","The purpose of this research is to classify the results of plantation crop production each year based  on  provinces  in  Indonesia,  so  that  it  can  be  known  which  provinces  produce  the  most plantation crop production and which produce less. In this study usingthe K-Means Algorithm Data  Mining  technique.  The  data  source  for  this  research  was  collected  based  on  plantation data  obtained  from  the  Indonesian  Central  Bureau  of  Statistics  (BPS).  The  data  used  is  data from 2018-2020 which consists of 34 provinces. Theresults of this study are groupings which are  divided into  3 Clusters,  namely  low Clusters,  medium Clusters,  and  high Clusters.  Based on the results of calculations using the K-Means Algorithm, 6 items (Provinces) were obtained for  high Clusters,  2  Provinces  for  medium Clusters  and  27  Provinces  for  low Clusters.  The conclusion that can be obtained is that the grouping of plantation crop production in Indonesia can be solved by applying the K-Means algorithm.",https://journal.literasisains.id/index.php/jomlai/article/view/1661/818
Klasifikasi Data Kesiapan Menikah Pada Dewasa Muda Menggunakan Algoritma Naïve Bayes,Data Classification of Marriage Readiness in Young Adults Using the Naïve Bayes Algorithm,"Kesiapan  menikah  biasanya  harus  dimiliki  oleh  setiap  individu  yang  ingin  menjalankan kehidupan  pernikahan  agar  menjadi  keluarga  yang  harmonis.  Namun,  tidak  semua  dewasa muda  mempersiapkan  kesiapan  menikah  seperti  finansial,  emosi,  peran dan  lainnya.  Sehingga dilakukan  klasifikasi  untuk  menentukan  kesiapan  menikah  tersebut  dengan  kelas  siap  dan belum   siap.   Klasifikasi   merupakan   bagian   dari   data   mining   yang   melakukan   proses pembangunan model berdasarkan data latih yang ada, kemudian menggunakan  model tersebutuntuk  pengklasifikasian  pada  data  yang  baru.  Data  penelitian  yang  digunakan  diambil  dari dewasa  muda,  laki-laki  dan  perempuan  sebanyak  103  data.  Algoritma  yang  digunakan  adalah Naïve  Bayes.  Kesimpulan  dari  penelitian  ini  adalah  pengujian  sebanyak  5  data  testing  yang diolah  di  dalam  RapidMiner  5.3.  mendapatkan  hasil  pengujian  dengan  akurasi  sebanyak 74,33%  yaitu  3  data  yang  belum  siap  dan  2  data  yang  siap.  Sehingga  proses  penelitian  bisa dilakukan dengan cepat dan efisien.","Readiness to get married usually must be owned by every individual who wants to run a married life in order to become a harmonious family. However, not all young adults prepare for marriage such as financially, emotionally, roles and others. So the classification is carried out to determine the readiness for marriage with ready and not ready classes. Classification is part of data mining that performs the process of building a model based on existing training data, then using the model for classification on new data. The research data used were taken from 103 young adult, male and female. The algorithm used is Naïve Bayes. The conclusion of this research is testing as much as 5 testing data that is processed in RapidMiner 5.3. get test results with an accuracy of 74,33%, namely 3 data that are not ready and 2 data that are ready. So that the research process can be done quickly and efficiently.",https://journal.literasisains.id/index.php/jomlai/article/view/1665/819
Penerapan Data Mining dalam Klasifikasi Pencegahan Narkoba Menggunakan Algoritma Naïve Bayes di BNNKota Pematangsiantar,Application of Data Mining in Drug Prevention Classification Using the Naïve Bayes Algorithm in BNNPematangsiantar City,"Permasalahan  Narkoba  di   Indonesia   masih  merupakan  sesuatu   yang  bersifat  urgen  dan kompleks. Dalam kurun waktu satu dekade terakhir permasalahan ini menjadi marak. Terbukti dengan bertambahnya jumlah penyalahgunaanatau pecandu  narkoba secara signifikan, seiring meningkatnya  pengungkapan  kasus  tindak  kejahatan  narkoba  yang  semakin  beragam  polanya dan    semakin    masif    pula    jaringan    sindikatnya.    Naive    Bayes    merupakan    sebuah pengklasifikasian  probabilisticsederhana  yang  menghitung  sekumpulan  probabilitas  dengan menjumlahkan  frekuensi  dan  kombinasi  nilai  dari  dataset  yang  diberikan.  Dalam  proses klasifikasi  untuk  mengetahui  hasil  kegiatan  pencegahan  dengan  kegiatan  tes  urine  yaitu terindikasi  dan  tidak  terindikasi,  penulis  ingin  mengetahui  hasil  secara  menyeluruh  dengan teknik   klasifikasi   Naïve   Bayes   agar   dapat   mempermudah   mendapatkan   hasil   secara keseluruhan  tingkat  jumlah  persentasi  pasien  yang  terindikasi  dan  tidak  terindikasi  dalam  hal pencegahan  penggunaan  narkoba.  Berdasarkan hasil  penelitian  didapatkan  2  klasifikasi  yaitu terindikasi dan tidak terindikasi","The  problem  of  drugs  in  Indonesia  is  still  something  urgent  and  complex.  In  the  last  decade this problem has become widespread. It is proven by the significant increase in the number of drug abusers or addicts, along  with  the  increasing  disclosure  of  drug crime  cases,  which  are increasingly diverse in pattern and the more massive the syndicate network is. Naive Bayes is a simple   probabilistic   classifier   that   calculates  a   set   of   probabilities   by   adding   up  the frequencies  and  combinations  of  values  from  a  given  dataset.  In  the  classification  process  to find  out  the  results  of  prevention  activities  with  urine  test  activities,  which  are  indicated  and not indicated, the authors want to know the overall results with the Naïve Bayes classification technique  in  order  to  make  it  easier  to  get  the  overall  results  of  the  percentage  of  patients indicated and not indicated in terms of preventing drug use. Based on the results of the study obtained 2 classifications, namely indicated and not indicated.",https://journal.literasisains.id/index.php/jomlai/article/view/1667/820
Penerapan Data Mining Pada Pola PenjualanBarang di Minimarket MenggunakanAlgoritma Apriori,Application of Data Mining on Patterns of Sales of Goods in Minimarkets Using the Apriori Algorithm,"Minimarket  merupakan sebuah toko  yang  menjual barang  untuk  kebutuhan sehari  hari. Setiap minimarket  menghasilkan  banyak  data  penjualan  setiap  harinya.  Data  transaksi  penjualan hanya  dapat  di  simpan  tanpa  melakukan  analisis  lebih  lanjut. Berdasarkan  uraian  tersebut, maka   dilakukan   penelitian   untuk   membantu   pengelola   minimarket   dalam   memberikan kemudahan untuk menyelesaikan masalah pola penjualan di minimarket dengan menggunakan algoritma  Apriori.  Algoritma  Apriori  adalah  salah  satu  algoritma  yang  melakukan  pencarian frequensi  item set dengan  menggunakan teknik association rule. Hasil Akhir penggunaan data mining menggunakan metode assosiasi Apriori terbukti mampu mengetahui hasil analisis yang muncul  secara  bersamaan  berdasarkan  data  penjulan  di  Minimarket  Mawar  Simp.Tangsi Balimbingan  dengan  jumlah  minimum  support  30%  dan  confidence  80%  mengahasikan  8 aturan assosiasi yang terbentuk.","Minimarket is a shop that sells goods for daily needs. Each minimarket generates a lot of sales data every day. Sales transaction data can only be stored without further analysis. Based on this description, research was conducted to assist minimarket managers in making it easy to solve sales pattern problems at minimarkets using the Apriori algorithm. The Apriori algorithm is an algorithm that searches for item set frequencies using the association rule technique. The final result of using data mining using the Apriori association method is proven to be able to find out the results of the analysis that appear simultaneously based on sales data at the Mawar Simp.Tangsi Balimbingan Minimarket with a minimum amount of support of 30% and 80% confidence resulting in 8 association rules that are formed.",https://journal.literasisains.id/index.php/jomlai/article/view/1668/822
